M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,ALL,17,Ordiales ,-,O,22,15,5,2,-,29.79,15,6,7,28,32.14,5,0,3,8,62.5,2,2,7,11,0,0,0,1,1,0,4,1,5,60,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,ALL,19,Adajar ,-,S,0,0,0,0,-,-20,0,0,0,0,-,0,1,2,3,-33.33,0,0,2,2,0,0,0,0,0,-,4,1,5,60,6,1,44,51,9.8
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,ALL,20,Josafat ,-,MB,5,2,3,0,-,11.76,2,1,0,3,33.33,3,2,4,9,11.11,0,0,5,5,0,1,0,1,2,50,0,0,1,0,0,0,3,3,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,ALL,21,Ramirez ,-,OH,2,2,0,0,-,-6.67,2,1,7,10,10,0,2,0,2,-100,0,0,3,3,0,3,2,7,12,8.33,1,0,2,50,0,0,4,4,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,ALL,22,Buddin ,-,OH,10,8,2,0,-,0,8,6,11,25,8,2,2,1,5,0,0,2,8,10,-20,8,0,14,22,36.36,3,1,4,50,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,2,Ybanez ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,0,1,100,5,0,5,100,0,0,5,5,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,3,Retamar ,-,S,0,0,0,0,-,-50,0,0,0,0,-,0,1,0,1,-100,0,0,1,1,0,0,0,0,0,-,3,1,5,40,5,0,13,18,27.78
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,5,Rotter ,-,O,6,3,2,1,-,12.5,3,2,5,10,10,2,1,0,3,33.33,1,1,1,3,0,0,0,0,0,-,1,1,2,0,1,0,4,5,20
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,6,Reed ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,7,Malabunga ,-,MB,1,1,0,0,-,0,1,1,0,2,0,0,0,1,1,0,0,0,5,5,0,0,0,0,0,-,0,0,1,0,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,8,Bugaoan ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,13,Kalingking ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,15,Espejo,C,OH,1,1,0,0,-,-27.27,1,3,5,9,-22.22,0,0,0,0,-,0,1,1,2,-50,6,0,12,18,33.33,1,0,2,50,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,16,Taguibolos ,-,MB,0,0,0,0,-,-14.29,0,0,2,2,0,0,1,0,1,-100,0,0,4,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,17,Ordiales ,-,O,4,3,1,0,-,80,3,0,1,4,75,1,0,0,1,100,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,19,Adajar ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,3,0,4,7,42.86
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,20,Josafat ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,21,Ramirez ,-,OH,1,1,0,0,-,-11.11,1,1,5,7,0,0,1,0,1,-100,0,0,1,1,0,1,0,1,2,50,1,0,1,100,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,1,22,Buddin ,-,OH,0,0,0,0,-,-40,0,2,0,2,-100,0,0,0,0,-,0,0,3,3,0,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,2,Ybanez ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,3,1,5,40,0,0,4,4,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,3,Retamar ,-,S,0,0,0,0,-,-28.57,0,0,0,0,-,0,2,2,4,-50,0,0,3,3,0,0,0,0,0,-,3,1,4,50,2,0,9,11,18.18
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,5,Rotter ,-,O,2,2,0,0,-,-16.67,2,2,1,5,0,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,2,2,-100,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,6,Reed ,-,OH,1,1,0,0,-,25,1,0,2,3,33.33,0,0,0,0,-,0,0,1,1,0,0,1,2,3,-33.33,0,1,1,-100,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,7,Malabunga ,-,MB,1,1,0,0,-,0,1,1,0,2,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,8,Bugaoan ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,13,Kalingking ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,15,Espejo,C,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,16,Taguibolos ,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,17,Ordiales ,-,O,3,3,0,0,-,20,3,1,4,8,25,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,19,Adajar ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,1,8,9,-11.11
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,20,Josafat ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,21,Ramirez ,-,OH,1,1,0,0,-,0,1,0,2,3,33.33,0,1,0,1,-100,0,0,2,2,0,2,2,6,10,0,0,0,1,0,0,0,3,3,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,2,22,Buddin ,-,OH,1,1,0,0,-,0,1,0,2,3,33.33,0,1,0,1,-100,0,0,0,0,-,1,0,4,5,20,1,1,2,0,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,2,Ybanez ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,3,Retamar ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,3,3,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,5,Rotter ,-,O,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,6,Reed ,-,OH,1,1,0,0,-,-14.29,1,1,1,3,0,0,0,0,0,-,0,1,3,4,-25,4,0,2,6,66.67,2,1,3,33.33,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,7,Malabunga ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,8,Bugaoan ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,13,Kalingking ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,2,3,33.33,2,1,4,25,0,0,3,3,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,15,Espejo,C,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,16,Taguibolos ,-,MB,2,2,0,0,-,18.18,2,0,0,2,100,0,0,2,2,0,0,0,7,7,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,17,Ordiales ,-,O,10,6,2,2,-,41.18,6,2,0,8,50,2,0,1,3,66.67,2,1,3,6,16.67,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,19,Adajar ,-,S,0,0,0,0,-,-33.33,0,0,0,0,-,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,2,1,3,33.33,1,0,12,13,7.69
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,20,Josafat ,-,MB,2,1,1,0,-,16.67,1,0,0,1,100,1,1,1,3,0,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,2,2,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,21,Ramirez ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,3,22,Buddin ,-,OH,5,4,1,0,-,15.38,4,1,2,7,42.86,1,1,0,2,0,0,1,3,4,-25,2,0,3,5,40,1,0,1,100,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,2,Ybanez ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,2,2,-100,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,3,Retamar ,-,S,1,1,0,0,-,0,1,0,0,1,100,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,2,0,2,100,0,0,4,4,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,5,Rotter ,-,O,2,2,0,0,-,66.67,2,0,0,2,100,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,6,Reed ,-,OH,2,2,0,0,-,-25,2,3,4,9,-11.11,0,0,1,1,0,0,2,0,2,-100,2,0,2,4,50,2,0,2,100,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,7,Malabunga ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,8,Bugaoan ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,13,Kalingking ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,6,6,0,2,0,2,100,0,0,2,2,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,15,Espejo,C,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,16,Taguibolos ,-,MB,3,1,1,1,-,23.08,1,0,1,2,50,1,0,1,2,50,1,0,8,9,11.11,0,0,0,0,-,2,1,3,33.33,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,17,Ordiales ,-,O,5,3,2,0,-,6.67,3,3,2,8,0,2,0,2,4,50,0,1,2,3,-33.33,0,0,1,1,0,1,1,2,0,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,19,Adajar ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,1,100,2,0,20,22,9.09
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,20,Josafat ,-,MB,3,1,2,0,-,9.09,1,1,0,2,0,2,1,3,6,16.67,0,0,3,3,0,1,0,1,2,50,0,0,1,0,0,0,1,1,0
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,21,Ramirez ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,1 ,2025/6/17,Pool_C,-,Manama,Bahrain,Philippines,Pakistan,1,3,18 ,12 ,25 ,22 ,-,25 ,25 ,18 ,25 ,-,4,22,Buddin ,-,OH,4,3,1,0,-,0,3,3,7,13,0,1,0,1,2,50,0,1,2,3,-33.33,5,0,6,11,45.45,1,0,1,100,0,0,1,1,0
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,2,Taekeui,C,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,3,Taejun ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,3,3,0,0,0,13,13,0,0,0,1,1,0,6,2,9,44.44,9,1,45,55,14.55
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,4,Jiwon ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,5,Kyeongmin ,-,L,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,6,0,13,19,31.58,8,3,12,41.67,0,0,1,1,0
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,6,Juyeong ,-,S,2,0,0,2,-,10,0,0,0,0,-,0,0,0,0,-,2,1,7,10,10,0,0,0,0,-,1,0,1,100,4,0,4,8,50
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,7,Subong ,-,OH,9,7,2,0,-,9.38,7,1,9,17,35.29,2,2,2,6,0,0,3,6,9,-33.33,3,1,3,7,28.57,7,2,10,50,0,0,4,4,0
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,11,Youngseok ,-,MB,6,6,0,0,-,0,6,0,1,7,85.71,0,3,1,4,-75,0,3,8,11,-27.27,0,0,0,0,-,1,1,2,0,0,0,1,1,0
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,15,Woojin ,-,OH,0,0,0,0,-,-20,0,0,0,0,-,0,0,0,0,-,0,1,4,5,-20,1,0,0,1,100,0,0,0,-,0,0,1,1,0
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,16,Dongseon ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,17,Donghyeok ,-,O,18,15,2,1,-,35.29,15,3,5,23,52.17,2,1,2,5,20,1,2,3,6,-16.67,0,0,0,0,-,0,0,1,0,0,1,0,1,-100
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,18,Junhyeok ,-,MB,3,2,1,0,-,6.67,2,1,1,4,25,1,0,1,2,50,0,1,8,9,-11.11,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,20,Sanghyeon ,-,MB,3,3,0,0,-,50,3,0,1,4,75,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,30,Hojin ,-,O,4,4,0,0,-,50,4,0,1,5,80,0,0,3,3,0,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,ALL,99,Jihan ,-,OH,7,6,1,0,-,0,6,6,4,16,0,1,0,1,2,50,0,1,10,11,-9.09,4,1,18,23,13.04,5,0,7,71.43,0,0,6,6,0
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,1,2,Taekeui,C,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,1,3,Taejun ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,4,4,0,0,0,1,1,0,4,2,6,33.33,4,0,20,24,16.67
Men,2025,2 ,2025/6/17,Pool_D,-,Manama,Bahrain,Korea,New Zealand,3,0,28 ,25 ,25 ,-,-,26 ,13 ,22 ,-,-,1,4,Jiwon ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
